text,actual_sentiment,predicted_sentiment,confidence,correct_prediction,prob_negative,prob_neutral,prob_positive,mixed_detected,middle_subtype
this is unfortunately my local starbucks never personable staff typically rude and overcharges my beverage at least twice a week coffee can get pricey but the prices i m paying are inconsistent every time wish the staff would be happier to be there,negative,negative,0.744576292251574,True,0.744576292251574,0.1011855504088317,0.1542381573395943,False,
the baristas were extremely friendly they even recommended me certain drinks but didn t recommend the most expensive ones the service was quick but i wasn t cut off or anything great coffee experience,positive,positive,0.8734564092892715,True,0.0772176128328842,0.0493259778778442,0.8734564092892715,False,
of all the starbucks i ve been to this is the slowest save yourself the trouble and just go to the one in the rest stop the line might be intimidating in the rest stop but it actually moves faster some how,negative,negative,0.5222367751284399,True,0.5222367751284399,0.2861406528466619,0.1916225720248981,False,
nice starbucks but i got bit by mosquitoes when i was there like bites i don t know if it was the weather or something but the coffee was nice they have comfy chairs too nice,positive,positive,0.7616710101816231,True,0.0488070250209639,0.1895219647974129,0.7616710101816231,False,
great hidden place to relax and enjoy a cup of coffee with friends great staff and a great little patio,positive,positive,0.9483033527301634,True,0.0153065664412479,0.0363900808285886,0.9483033527301634,False,
i like this starbucks as others have said it s true some of the barista s can be slightly slow moving i ve been here about x s only though so i may not be completely right about that i think i ve ordered frappacinnos only which i always thought were well made there s a parking lot that s a nice thing as street parking is metered off topic there s a ups zesto pizza in this retail fixture i ve been to the pizzeria only once but really liked it got slices nice portion sizes so much took third one home,neutral,positive,0.6444338455640468,False,0.1312158507481629,0.2243503036877903,0.6444338455640468,True,mixed_candidate
this is a nice starbucks but it s always very cold in this location the staff doesn t seem to care that everyone who is sitting there is wearing their coats scarfs and gloves me included while sipping on their coffee i understand some coffee shops do that to shush people away when it s crowded but this store is usually pretty empty so if you are one of those people who loves to sip your coffee in a f degree place this is for you but if you are like me and the majority of people who rather be in a f store run away from this place,negative,negative,0.5207771128563166,True,0.5207771128563166,0.2558936919682854,0.223329195175398,False,
if you are from anywhere in the pacific northwest do not go to this starbucks you are not that desperate for caffeine trust me i don t think their barista has been properly trained on the machines coffee tastes watered down seattle would be ashamed of this barista go five miles out of your way to the starbucks on gulf to bay blvd instead ten minute trip from the beach totally worth it,negative,negative,0.7918535991105313,True,0.7918535991105313,0.0727611250187033,0.1353852758707654,False,
my favorite starbucks in town near my casa and is well staffed even with a line they are quick and friendly,positive,positive,0.9660377502729603,True,0.0167246185880913,0.0172376311389483,0.9660377502729603,False,
right on main street in new hope nice outside seating although your view is of the intersection quick service with a smile and the typical starbucks quality no parking at the store since it on main street so don t think you are going to just pull into the parking lot and run in,neutral,positive,0.615049058641348,False,0.0406826075075669,0.344268333851085,0.615049058641348,False,neutral_candidate
line was almost out the door and they only had people working behind the counter took over minutes to order and get my coffee hire more people if your store is this busy because that wait was ridiculous,negative,negative,0.8997799988149464,True,0.8997799988149464,0.0605849633687192,0.0396350378163344,False,
nice that we have a starbucks in fishhawk but the service is not so great drive through wait times a horrific and service is not so friendly,negative,positive,0.7477426104234104,False,0.0628744520768524,0.1893829374997372,0.7477426104234104,False,
new location is now open avoid it it s dirty inside service is downright pissy and their drinks aren t made right,negative,negative,0.683936316225124,True,0.683936316225124,0.2061220031244427,0.1099416806504333,False,
my favorite sbux in stl by far i go out of my way to go to this location before class and work they re always extremely kind and the order is always right jack and kahkee are absolutely great,positive,positive,0.9561319686709696,True,0.031895146094411,0.0119728852346194,0.9561319686709696,False,
hands down the slowest starbucks in the nashville area they have no sense of urgency,negative,negative,0.8830132153401475,True,0.8830132153401475,0.0520391663585706,0.0649476183012817,False,
this is my favorite location on the westbank a zillion times better than the one on terry parkway the employees are super nice and friendly and they remember my drinks and ask about my day the atmosphere is good perfect for work study reading or light conversation inside voices and no screaming children usually they were recently remodeled and i m going to be an old fart and say that i liked it better before they added a community table that s what i call it which is long and sits a few people at the one table as someone who cherishes personal space i m never going to sit there now that i ve finished whining i do enjoy this location and i appreciate the pride that the employees have in their store and work it s mega obvious especially when compared to the craphole that is the terry parkway location,positive,positive,0.9392132598709788,True,0.0151737178982874,0.0456130222307337,0.9392132598709788,False,
warning as a previous reviewer mentioned the employees here are horrible much more concerned with typical teen angst issues than their jobs if you have food allergies please note the following i ordered a coconut milk beverage and specified no whipped cream i have a very intense lactose intolerance issue i should have watched her pour the drink and i should have asked her to use a clean pitcher for steaming that s my bad normally i m all over that i did not assume any untrustworthiness on her part and i also didn t want to deal with her eye rolling i am sure she gave me cow s milk i almost took myself to the emergency room it was so bad i never drink cow s milk because it sets off lactose intolerance issues worse than anything the worst part is i had so many appointments for the rest of the day and so many things to do and i had to cancel half of them and struggle through the rest while thinking i was literally on the verge of a nasty lactose induced death i ve never had such careless thoughtless treatment at a starbucks i will not return to this location but i d say it s a safe guess that the manager doesn t give a sh given who works there bad managers hire bad employees if you have any food allergies please be very safe and do not purchase anything from this starbucks location the same for anyone allergic to self centered emotionally stunted teens who hate their stupid jobs and can t wait to get out of here because oh my god ainsley s having her big party tonight you guyssss hang on one sec i have to help this stupid customer sighhhhh,negative,negative,0.8967040325049496,True,0.8967040325049496,0.0927962801049699,0.0104996873900804,False,
fast and efficient happy hour is also a plus got venti green tea frappucino venti vanilla bean frappucino and venti caramel coffee frap all were delicious,positive,positive,0.8028441061161259,True,0.1150090698289131,0.0821468240549609,0.8028441061161259,False,
we ve come to this starbucks early on every saturday for years we ve tolerated the inconsistent service the cranky manager the bible group that takes over the entire patio every saturday because we love the location this morning was possibly our last visit there are tons of other sbs to choose from no attempt whatsoever to maintain the patio area see the picture we always have to clean off our own table but this is ridiculous i m not going to sweep for them when someone slips and falls on the piles of leaves they might pay attention sloppy,negative,positive,0.4798210407419269,False,0.4430926049730025,0.0770863542850705,0.4798210407419269,False,
i have been to this starbucks multiple times they are very busy and they move fast i haven t had a complaint on my drink they are just another mall starbucks,positive,positive,0.734486950048538,True,0.1127961603675995,0.1527168895838623,0.734486950048538,False,
great customer service on every visit the employees ate always so chipper they make my visit thru the drive thru great,neutral,positive,0.9456772206779588,False,0.0411074424683494,0.0132153368536915,0.9456772206779588,False,neutral_candidate
this is a starbucks so we know what to expect when it comes to coffee and tea drinks and that s a good thing if you like starbucks the people are friendly and helpful almost offering a smile all the time the seating area is big clean and bright and they have a drive thru for people in a hurry they also have outdoor seating,positive,positive,0.8351308895862484,True,0.0302606725316669,0.1346084378820847,0.8351308895862484,False,
i don t always drink coffee but when i do i drink dunkin donuts it s much better than starbuck s which tastes terrible,negative,negative,0.7801777676695008,True,0.7801777676695008,0.1204759256532122,0.099346306677287,False,
brand new clean as can be updated and modern looking excellent service and coffee drinks probably the fastest i ve ever seen my drinks made and drive thru line move and one fancy drive thru order board to confirm your order not to mention a speaker that sounds like the person taking order is standing at your window unlike the muffled and crackling experience you get at most drive thrus this specific starbucks just became my go to spot and super convenient located on and a short jump over to the i on ramp means to can get any direction fast after your espresso fuel up,positive,positive,0.8929834318700652,True,0.0500847592249345,0.0569318089050003,0.8929834318700652,False,
i wish yelp would let me write star reviews because this starbucks location should be one the staff are idiotic they are short tempered can t seem to understand anybody s orders and when we clarify our order they still get it wrong are they all high schoolers i am a starbucks regular and i think corporate needs to really come down on these poor locations giving them a bad rep i m not from the area but it was i i would never be a starbucks customer absolutely nasty attitude from all the baristas stop by here for a cup of ruin your day disgusted get my order wrong three times because you re staring off into space then get angry at the customer for ordering wrong and then getting it wrong again maybe you should take up consider taking up starbuck s generous offer to take classes at asu the decor inside was nice and there were plenty of seating available looked like a great study spot but i now can see why they re all open and empty go elsewhere dunkin down the block,negative,negative,0.6549426934211988,True,0.6549426934211988,0.1501819002898126,0.1948754062889885,False,
the staff makes an effort to remember the drinks of regulars sometimes its the little things like that which make the biggest difference,positive,positive,0.6656838175042893,True,0.1261366784025554,0.2081795040931552,0.6656838175042893,False,
tracy is the sweetest lady there i go there most mornings before work and we always chat and talk my breakfast is always delicious and made quickly even if it wasnt good i would still go here just for the people who work here the customer service is beyond compare,positive,positive,0.8737436790596063,True,0.0373482970545735,0.0889080238858201,0.8737436790596063,False,
there are definitely reasons why this starbucks has lower ratings than others in reno i usually go a little out of my way to go to the wedge parkway location instead of this one one of the baristas comes into my work and i always address him by name however he never remembers me today a coworker of mine went over and ordered drinks for all of us i also got a cherry oat bar they forgot it i had to go back myself to get it and they didn t even offer me one of the service cards afterward so i asked for one they said oh we don t have any i said well this is an inconvenience for me so i would like something turns out they did have them why lie if you get early like sometimes it s not busy which is the only perk the mall opens at that s why there s one really tall skinny dark haired barista who is always super nice if you don t see him head up mt rose hwy for minutes and go to the wedge location,negative,negative,0.3659904058785166,True,0.3659904058785166,0.3645674870373512,0.2694421070841321,False,
the starbucks i avoid going to i had to stop there while i was in the area multiple times and unfortunately it was the slowest service ever a few of the employees seemed like they could care less were joking around and making fun of each other while people are in a rush trying to get their coffee and leave i understand waiting mins for my drink even mins during a busy hr but mins of waiting for simple drink is uncalled for i wouldn t have written a bad review but it was like that already several times,negative,negative,0.9509209158880344,True,0.9509209158880344,0.0405550567371117,0.0085240273748537,False,
i love this place i spend a lot of time here yes i drink a lot of coffee and tea to add a needs improvement comment i think this location would serve its customers better if they spent more time on cleanliness they really need an employee to address the trash cans which aren t emptied until they re overflowing they really need an employee to walk the floor with a dust mop picking up paper scraps dropped napkins and the like they really need an employee to wipe down each table they really need an employee to address the restrooms refilling tissue seat covers soap and sweeping the floor the manager is very nonchalant and appears to not notice these problems in a place with such a revolving door of customers all day every day cleanliness should be priority one add the recent virus outbreaks in the news and i d say sanitizers should be everywhere if i were managing the above items would be addressed times a day between rushes i still love them though,neutral,negative,0.6047534891505839,False,0.6047534891505839,0.3074523097959806,0.0877942010534354,False,neutral_candidate
on a business trip and decided to stop by and get a cup of coffee before my meeting what can you say about a starbucks same coffee and food the service is another story four people ahead of me and it took mins to take two orders i know they want to up sell the scones and the other baked goods but when a customer say no move on i looked at my watch and i left the store the service is terrible,negative,negative,0.7629121534631041,True,0.7629121534631041,0.1354306803579928,0.101657166178903,False,
great service this morning from the guy taking your order chico the barista lady i was asked how i was doing before my order was taken and the barista lady kindly informed me of the changes coming in days to all canadian starbucks the introduction of la boulange pastries apparently starbucks bought out this famous bakery from san fran and we are the last market to incorporate their pastries into the food selection the barista lady raved about their croissants apparently to die for who doesn t love a delicious buttery melt in your mouth croissant i guess i ll just have to try it out myself in days time,positive,positive,0.3757919908742064,True,0.2948470649011316,0.3293609442246619,0.3757919908742064,False,
i always go to this starbucks before work and love the drive through option and the sleek look however getting in and out of there is insane gulf to bay is one of the busiest highways without having a light it makes it far more difficult i hope the move works out for them but i will not be going to this one before work anymore,neutral,positive,0.6934319972482549,False,0.2294339320149033,0.0771340707368417,0.6934319972482549,False,neutral_candidate
one of my favorite starbucks for on the go coffee certainly not for doing work not sure if there is any seating at all however because it s a little hidden in the bellevue there s never a line and they ve never messed up my order or anything one of my free drink voucher thingies was expired and she was nice enough to still take it taking a star away though because coffee shops should have some area to meet up and chit chat or do work i think,positive,positive,0.8375072560409179,True,0.0830855872266408,0.0794071567324412,0.8375072560409179,False,
this is probably my favorite starbucks in the tucson area the staff is awesome the service is fast and the seating is the best lots of space for studying and relaxing i never feel cramped unlike other starbucks in the area i would totally recommend this starbucks,positive,positive,0.979509269722692,True,0.0077242050041981,0.0127665252731098,0.979509269722692,False,
i really like the layout of this starbucks it has ample seating for the area and lots of different options i have found myself here more frequently recently since i ve had numerous business meetings in the area it is always busy but not crazy i also appreciate how tidy the bathrooms are,positive,positive,0.8301354018801876,True,0.0546769408401195,0.1151876572796928,0.8301354018801876,False,
this starbucks is so slow if you want to grab and go this is not the one to go to waiting in line over minutes,negative,negative,0.9436000496383214,True,0.9436000496383214,0.0393540326675482,0.0170459176941303,False,
i was staying with a starbucks guy so each morning we had to stop so i took part and really thought this location was a good one very clean good service i also had the steak and cheese wrap which ended up being pretty darn good and fulfilling more so than most starbucks options in my opinion so good coffee and a good start to my day,positive,positive,0.6748018338666767,True,0.0477824414637368,0.2774157246695865,0.6748018338666767,False,
the first person to review this starbucks could not be more off most of the staff came from the location that closed across the street and they re always so welcoming the drive thru is always quick and efficient yes sometimes the line is pretty long but i ve never waited more than a few minutes if i don t want to risk a wait in the drive thru i order ahead on the app which is super easy the inside is a nice size compared to the old whitestown location and the outdoor space is awesome in warm weather,positive,positive,0.8334223449663039,True,0.0789853904949555,0.0875922645387405,0.8334223449663039,False,
while the window server is nice the service is so incredibly slow that it ruins the convenience of a drive thru i only use it when i have sleeping kids in the car because no matter what time you come you end up waiting min in the drive thru line,negative,negative,0.8007288742375991,True,0.8007288742375991,0.1040966618904613,0.0951744638719395,False,
i stopped in the day after that snow storm because this was the only starbucks open martha took great care of me she was super friendly and had a great personality and we chatted about her friend whom i kno at another starbucks i again returned the next night and i had allison take care of me she was also super sweet and friendly she was very tentative to my needs both made my drink perfect thanks ladies for all your hard work and keep it up,positive,positive,0.9907494181122184,True,0.0041161346442767,0.0051344472435047,0.9907494181122184,False,
the starbucks itself was okay coffee was as normal i was unimpressed with the service there was a lady nancy who was pretty condescending which was annoying,negative,neutral,0.4184940484559429,False,0.3971402497622054,0.4184940484559429,0.1843657017818517,False,
very friendly staff and apologetic seems that in the mornings they are always out of the sandwich i want the biggest issue i have though is the lack of speed i can place a mobile order and minutes later walk in and it s still not ready only once in the last month has it actually been waiting for me i m not sure why it s so slow all the time there always seems to be plenty of staff working regardless the staff is super friendly i just wish things could be faster,neutral,positive,0.7065007506650612,False,0.1104967876159587,0.18300246171898,0.7065007506650612,True,mixed_candidate
smaller starbucks in the olde city section of philly can get cramped when busy seating is at a premium typical food and drinks here service is the usual efficient folks kids that work at these places never any issues parking of course is tough in this area does the job for starbucks fans that live and work in the area and want a drink or bite to go but if you are looking for place to bring your laptop and sip your latte slowly there are better starbucks to be found,neutral,positive,0.708772166299685,False,0.0592264462341905,0.2320013874661244,0.708772166299685,False,neutral_candidate
larger starbucks w good outdoor seating that is shared w other businesses good indoor seating as well perfect for studying,positive,positive,0.8638122939457553,True,0.010892354001957,0.1252953520522877,0.8638122939457553,False,
amazing service and great atmosphere the manager joe greeted me nicely and i love how they seem to know all the local customers cheers y all,positive,positive,0.9782160275825502,True,0.0093628965840639,0.0124210758333858,0.9782160275825502,False,
service is exceptional here the barista took great care with my order and asked before making changes to my iced peach tea to allow room for ice clean location and really appreciate the drive thru,positive,positive,0.7171386848842886,True,0.1442572482025658,0.1386040669131457,0.7171386848842886,False,
worse starbucks ever this location needs to be closed mobile order did not have the product asked for iced coffee instead waited minutes then left need my money back,negative,negative,0.9736926365552528,True,0.9736926365552528,0.0235714521759328,0.0027359112688143,False,
excellent service whenever i come in i m greeted my name delicious beverages always made perfectly and the beverages are always made really fast everyone there sees my work t shirt and understands that i ve got to get back and i ve never even had to say a word so considerate of them i am never given a hard time for not knowing what the cup sizes are called or the fact that i can t pronounce all the beverage names your refreshers are delicious and the bagel i once had was so yummy perfect texture with real butter that was in its prime go starbucks on central i hope you keep prospering amidst this pandemic,positive,positive,0.9006259055511024,True,0.0212915209143149,0.0780825735345826,0.9006259055511024,False,
mobile ordered to here a few times usually very good and drinks are out there one time i went in and the drink in the cup was completely wrong and told the barista who blamed it on the label being wrong when it wasn t because i read it out to her and it was exactly what i had wanted would ve prefered if she just owned up to it anyways usually good and looks like good seating for those who enjoy sitting at starbucks and working,positive,neutral,0.3370961654329316,False,0.3328297419780571,0.3370961654329316,0.3300740925890112,False,
my brother and i went here and our coffee was just okay i had better a different locations it was almost empty inside but the guy making our coffees was taking a very long time then a lady he was friends with came in and he took even longer to make them he forgot to put the vanilla syrup in one coffee but corrected this he also almost spilt the second one we probably won t be returning to this location,negative,negative,0.6125549631945721,True,0.6125549631945721,0.3364070925207855,0.0510379442846423,False,
this starbucks does not rock my world in any way but i have to stop here when i am in tampa because i am always driving by it on my way back to orlando and convenience matters more than quality service is generally fine good but unremarkable the speed of service however costs the location its stars i find that the wait time here is often far too long even when there is not a huge line still where there are no other real options and time is of the essence you will find that you get what you need and sometimes that is enough,neutral,negative,0.3994582415790915,False,0.3994582415790915,0.2722558554817809,0.3282859029391275,True,mixed_candidate
typical starbucks nice location and nice enough staff drinks are overpriced so i don t come here often but i love the passion fruit lemonade,neutral,positive,0.7055893412738844,False,0.0781152933604103,0.2162953653657052,0.7055893412738844,False,neutral_candidate
the service at this location is so slow i ve come threw both drive threw and cafe different times of the day and i ll still be waiting in what seems to be no line and wait mins for a tall dark roast and a bacon sandwich one time i was in the cafe and for some reason my bacon sandwich wasn t cooked all the way i asked the barista with blonde hair and glasses if she could reheat it i got an eye roll which at that point i felt uncomfortable when i left i said have a good day and have her my plate she take it from my hand and doesn t say a word and heads to the back room another barista comes to me and said she s been working a long shift i don t think that s a good excuse nor professional i will not be returning to this location,negative,negative,0.899864945067447,True,0.899864945067447,0.0567585787241819,0.0433764762083711,False,
kept getting my order wrong charged me a second time for one of my drinks i wouldn t recommend anyone i know to this location,negative,negative,0.8254097292384559,True,0.8254097292384559,0.1110274909040722,0.0635627798574718,False,
if you are using the drive through be prepared to wait in line for long time since this seems to be a very popular drive through location and unfortunately this location has really bad and sloooooow service i have been inside many times and of the time had to just wait for someone to actually take my order there are always employees walking around but dis interested in actually taking an order they only know what they do walking around since i have to wait to get my drink for a long time as well this location really needs to improve on the service,negative,negative,0.6907222635358587,True,0.6907222635358587,0.2155785909943418,0.0936991454697995,False,
extremely friendly and helpful staff this is a great location being attached to the skywalk system too you can easily get to the hyatt pnc building indoors if it s raining snowing walk down the escalator and you re there,positive,positive,0.9332191273540424,True,0.0245163039779477,0.0422645686680097,0.9332191273540424,False,
i stopped by while i was waiting for a flight arrival at tpa my coffee was perfect the attendant fulfilled my request as asked i would visit again,positive,negative,0.4854873193611609,False,0.4854873193611609,0.0795032603965464,0.4350094202422926,False,
i had to sit down and write this review because after a few times of having my order be wrong in the drive thru i couldn t not say something i get the easiest order you can get trenta iced green tea unsweet no water yes i could go to the one downtown but it s hard to park and i have my little one in the car with me and it s just convenient to drive thru i don t even mind the consistently long waits at the drive thru min because i don t have to get out of my car with a kid in pj s i do however get frustrated with my order being wrong and then still having to go inside to change it today they got the teas right but gave me venti a few days ago i got one mango iced tea and one green tea a few days before that i had to go inside because they gave me someone s tea from the mobile order and she got my drive thru order i ve been to so many super busy starbucks and they are hustling to get everyone through in a quick manner and with the right order this one seems to need more espresso or something to speed them up and also some drilling on getting the orders right in spite of being busy nothings worse than going through the drive thru and then having to go inside to fix your order i am very polite and don t usually make a big deal about it but this needs to be handled,negative,negative,0.4317851077487462,True,0.4317851077487462,0.2306979454517366,0.3375169467995172,False,
no drive through the closest starbucks with one is a few miles south at n dale mabry hwy i frequent this starbucks to sit and get work done the staff is always friendly it may take a bit to get a table inside on which to work they only have six tables four seater high tops four seater regular height tables and two seater regular height tables i m here right now lol they have outdoor seating on two sides of the building and all of it is under an awning i also put in a fair amount of orders here through the mobile app unfortunately they don t have a drive through and since this location is in a strip plaza parking may be a tad challenging if you re trying to just run in and grab a mobile order drink from the designated counter area for them it s not that bad though the bathrooms have been clean here every time i ve used them well the mens can t speak for the womens would i tell you if i could overall a solid starbucks a drive through would probably make it but short of a location change it ain t gonna happen,positive,positive,0.6306734027997393,True,0.0705417754847376,0.2987848217155231,0.6306734027997393,False,
this starbucks always has a long drive thru line the first time i decided to brave the wait i was in line for over minutes really in the last month i have decided to skip the need for a chai because of long lines a handful of times this morning there was actually a line short enough that i wasn t sticking out into the parking lot i got my chai in about minutes though it was quite watered down disappointed in this location,negative,negative,0.7368201820126061,True,0.7368201820126061,0.179829827415045,0.0833499905723487,False,
recently renovated the pros more modern looking there s more fridge space to offer more non coffee items the baristas are still the same ones pre renovation there s outdoor seating now the cons power outlets eliminated all except for the new furniture seems to be intentionally less comfortable to keep people from hanging out for a long amount of time they still make the beverages in a quality way but sadly it is no longer the coffee shop that s designed to be a place for casual conversation,neutral,positive,0.4717355940642569,False,0.2306748183913008,0.2975895875444422,0.4717355940642569,False,neutral_candidate
this is a busy starbucks so sometimes the lines are long but the baristas move fast and your drinks are prepared quickly there are not many places to sit but if you do get a spot it is comfortable and fun to watch the suburban square shoppers scurrying about,positive,positive,0.8778220537849893,True,0.0196483256843862,0.1025296205306244,0.8778220537849893,False,
i was in the store earlier today things were busier than usual a couple customers were being extremely rude to the employees but they still kept smiles on their faces ashley andy were especially helpful despite the stressful situation my coffee was good as usual,positive,positive,0.50528775282801,True,0.3964665790354352,0.0982456681365548,0.50528775282801,False,
been here before quiet friendly service many tables clean breakfast sandwich plus coffee happiness,positive,positive,0.8734485690538317,True,0.0442607812125118,0.0822906497336562,0.8734485690538317,False,
wallet was stolen today at this starbucks the workers there were not helpful at all they wanted me to file a report to corporate and would call if it showed up meanwhile someone was having fun with my credit card in cherry hill new jersey and they made it seem like it was my fault that it was stolen but it was stolen when i was sitting with my items not helpful or sympathetic,negative,positive,0.6822625310711362,False,0.2584525482444688,0.0592849206843948,0.6822625310711362,False,
this is really embarrassing starbucks subjects it s customer to boring national standards for product while providing none of the large scale benefits of employee support and training the baristas at both this and the harbor island store are painfully slow and lack understanding of the product combine this with one more stained shirt from the lid opening being put on the seam and i am going elsewhere starbucks said it was all about the experience if this is what they deliver they better improve the coffee,negative,negative,0.9173571970240864,True,0.9173571970240864,0.0530366643260969,0.0296061386498165,False,
came here thru the drive thru the line was not too bad but the wait to order took atleast minutes when i placed my order the girl on the intercom was sweet when i got my order it was a guy at the register and well he wasn t nice at all i was trying to add partial of the amount to my rewards since i had money already on there he sounded very sarcastic when he said it s x amount and this is x amount i had to tell him i know how much it is i have partial loaded already then when he handed the cup my bf was driving it almost spilled and when he handed the rest of my order he literally just stuck his hand out almost tossingly and didn t say anything good thing i rarely come to this location as his service was very unappreciated,negative,negative,0.7658376274183475,True,0.7658376274183475,0.1809780807235979,0.0531842918580546,False,
this starbucks has a great location right by jefferson and near rothman and in the washington square area i ve often stopped by when i ve been at a medical appointment in the area or at the jefferson station which is also close by they move the line somewhat quickly here usually are pretty well staffed with baristas so they re pretty efficient here the baristas seem nice here and helpful i don t go here as much as other starbucks near me but i m glad this starbucks is in the area good starbucks i think the seating area could be kept a little cleaner but again great location and friendly staff,positive,positive,0.9568101202683942,True,0.0035983043064192,0.0395915754251865,0.9568101202683942,False,
didn t think it would ever be necessary to write a review about an established and consistently good chain like starbucks but i have had bad experiences here which is equal to of my visits over the past year i keep coming back because of the convenient location and me wanting to give them the benefit of the doubt but this location needs to tighten up their operation i have had wrong orders twice in a row and have been charged the wrong price for a drink when they were simple orders and in a non busy time of day i understand people make mistakes but the last time i went the place was nearly empty and one worker swept in front of me while the other one was standing off aloof it took a long time to even be acknowledged and for my order to be taken and it was t even met with a smile or a greeting common sense and basic customer service go along way never thought these subsequent small issues would make a difference in my perception but they really do i will never return to this starbucks again,negative,negative,0.743908354435078,True,0.743908354435078,0.1917067325552225,0.0643849130096995,False,
pros i always hit this place at low traffic never waited more than minutes for my tried and true iced coffee with cream no sugar of course that is probably the quickest prep item there the wifi is quick regularly see downloads of k sec from major sites i do spend time here looking at my serato whitelabel releases and have no complaints cons store is anchored on east side of strip mall which means the slim layout of the place most of seating on the east can make for toasty morning visits during the summer even with the blinds down the parking lot can feel be tricky at times people drive way too fast through the narrow lanes so triple check before you back out of your spot when it is busy baristas are all nice to me so over time i ve gotten to like this location even more it s walking into a cheers episode,positive,positive,0.6292351917774494,True,0.0632145087754795,0.3075502994470711,0.6292351917774494,False,
had to repeat my order three different times mins in drive thru line for one grande vanilla latte enough said,negative,negative,0.8351351905639862,True,0.8351351905639862,0.0827152839096617,0.0821495255263519,False,
the streets of santa barbara are almost empty but this starbucks is open for take away service so glad that they can work during these scary times super friendly and nice just make me feel good thank you for that amazing service great staff,positive,positive,0.9867512977221032,True,0.0031931018414973,0.0100556004363995,0.9867512977221032,False,
coffee was ok selection of other food items was very limited but that would not make it a star yet however this was by far the dirtiest bathroom i have seen in any starbucks i have ever been,negative,negative,0.4747070740215665,True,0.4747070740215665,0.3597240362483334,0.1655688897301002,False,
going through drive through today the girl on the microphone was very polite and friendly sounding there was one car ahead of me the wait was extremely long i have no idea why i sat behind the car at the window and the car behind me stuck for over minutes when the person came to the window to give the guy in front of me his order there were two drinks there were three girls inside talking and i could only see one customer i had to wait about seven minutes for my coffee i decided to take a picture of the lobby to show there was no one in it when the manager came up and told me i was not allowed to take pictures i let her know that i did not take a picture of any people as well as i would never put someone s picture on yelp without their permission she seemed quite distressed maybe she had a feeling that the review was not going to go well who knows it seems kind of ridiculous to wait in line for nearly minutes for one coffee so yeah i ll give this place another shot sometime and see if it s consistent or not but as for now might want to avoid this place seeing that the workers prefer to talk over customer service,negative,negative,0.884192438778177,True,0.884192438778177,0.0510355462466153,0.0647720149752075,False,
all surface areas and floor were dirty was a late sunday afternoon and not crowded,negative,negative,0.6030480723109268,True,0.6030480723109268,0.2994580032818827,0.0974939244071905,False,
this is a pretty good sbux long but swiftly moving line accurate order fulfillment ample condiment station plenty of comfy shmumfy leather armchairs footrests and power outlets what more could you ask for maybe a lil of that free sbux wi fi but no its in the usf library and guess what you need a visitor code oh well everything else is great,neutral,positive,0.7142311225565777,False,0.1355144560832765,0.1502544213601457,0.7142311225565777,False,neutral_candidate
maybe the worst starbucks there is around they are slow don t do the drinks in the order they receive them and sometimes the order doesn t even come out and you have to go back to the desk to remind them or ask them what happened all they have as an answer is oh i m sorry what was it again i just don t get it,negative,negative,0.9829939476579695,True,0.9829939476579695,0.0148985547115344,0.0021074976304958,False,
this starbucks is one of my all time favorite locations in the bay area the staff is always extremely friendly they repeat my order back to me for correct construction and most importantly they remember my name i m not a daily customer so i value this immensely the parking is very limited at this location but i m usually a drive thru customer so it doesn t bother me too much i ve been inside for meetings and i ve found the lobby to be smaller than some starbucks but it s always been clean and well maintained i cannot imagine much to improve on the already stellar setting other than an expansion to the property all around this is a top notch starbucks and i ll continue to call them my friendly neighborhood baristas,positive,positive,0.8869115433304308,True,0.0417754653531512,0.071312991316418,0.8869115433304308,False,
a super disrespectful barista tried to correct me multiple times about how a drink is made the starbucks recipe card says that the iced coconut mocha macchiato comes with both caramel and mocha drizzle medium height blonde haired barista argued with me about it acting like i was stupid because it doesn t come with caramel drizzle then proceeded to make my drink incorrectly as a barista trainer and shift supervisor at another store in the area i thought it was disrespectful and unnecessary to fight with a customer about how to make the drink especially when you re wrong definite coaching needed on not only basic barista training but also how to speak with customers link to recipe,negative,negative,0.7964430138549053,True,0.7964430138549053,0.0559575573914774,0.1475994287536172,False,
friday oct i drove here specifically for starbucks it s at a giant grocery store i parked walked in at pm and the girl behind the counter who was busy chatting with a non customer told me that she s closed the yelp map says open till pm so i called into giant and was told they close at the customer service person was very nice and asked me to hold while she finds out at this point i m not walking back in even if they are open and probably won t be back for coffee either,negative,negative,0.825330785597048,True,0.825330785597048,0.0480273115000193,0.1266419029029327,False,
this location is amazing the employees are the best of the best top notch they strive to do their best at all times when they are unable it is someone had an emergency or they are low on the things they need to prepare our orders please don t take it out on them they truly try to do their best they work back to back shifts sometimes as well please don t make cry like a person i know did love and live our best lives now,positive,positive,0.9500566117719283,True,0.0190883668630847,0.0308550213649866,0.9500566117719283,False,
everytime i come to this starbucks the drive thru wait time is insanely long even when there are only a couple of cars in line i know this is a new location but get it together let s get this drive thru moving faster,negative,negative,0.5521557867213239,True,0.5521557867213239,0.1206425070071946,0.3272017062714814,False,
purchased a iced coffee waited minutes and they didnt even had what i asked for try to give me something else so i asked for my money back this is on a tuesday at pm really,negative,negative,0.966817915349143,True,0.966817915349143,0.0185969532429901,0.0145851314078668,False,
