review_id,stars,date,text
T1DfbOjXv6CPeCin2ZUBeg,5.0,2021-06-03 18:04:10,"This Starbucks is my go to location since it's right by the house. Consistency is key and this location always comes through. Warm and friendly greeting upon arrival, quick to get your order and have you on your way promptly. It can get a bit busy but the staff works hard to keep customers moving."
wWwiA4fSEK___lZnY05y-w,5.0,2020-02-21 00:17:01,Staff is very friendly and super helpful. I ordered a carry out coffee service for 10. (I think it is called the traveler). My order was ready right on time and included everything I needed.
kwyXxuyEyw-O3s4BF-EzqQ,5.0,2015-06-24 11:10:25,Good morning Yelpers.   So I am here to get my morning coffee. and the customer service I just have to help about.  The barista that works the drive thru is phenomenal. Her name is Mia.  Now when I say her customer service skills outweigh any others that I have encountered at this location I mean that sincerely.  Thank you Mia for your awesome service. it is because of people like you that I continue to come to this location.
gDT60lRTBw4DsQ76MlTQlQ,3.0,2017-01-03 00:25:34,"To be honest, I love Starbucks, but this particular location I avoid. The employees are super nice, and know all of their customers, but it is always busy and even when it doesn't seem busy, the mobile orders make what should be a 5 minute wait a 15-20 minute wait. Most likely due to the proximity of the hospital and multiple businesses in the area, and the extremely convenient location for those staying in the neighborhood. If you have the time to spare, this is a cozy location, great for people watching and local flavor, I would not recommend stopping here if you are crunched for time."
TLbaY0BrliWWzHGBNsQ0cg,1.0,2018-05-23 05:29:30,"I have been in this location a few times and never had any bad things to say until now. My mom sister and I were shopping in the area and decided to get drinks. We ordered the iced caramel macchiato w/ almond milk, caramel frap, and a strawberries and cream frap. When I tried the macchiato it did NOT taste like almond milk. I do not even know what they put in my drink since it did not taste like the usual one I always order- not sure if maybe the milk was expired or they made it differently but it tasted awful. I couldn't even drink it and I'm not the person to complain and ask for a refund but I could not even swallow it. When I went up to the counter the barista making the drinks seemed passive and annoyed (not a big deal because she was busy). Then I went to the cashier and told them about my incident- they did not seem very apologetic but rather passive. They did ask me if I wanted another drink made but I just did not like the treatment and was very disappointed by this location so I refused."
Lhy7qLySUSes9LIwwCUobg,1.0,2016-09-16 12:49:19,"I have never done this but I am finally over the arrogant, non helpful attitudes at this location.  A handful of good people work there but this is directed mostly at the ""upity"" little guy with brown shoulder length curly hair working this morning.  I asked him a question and as always, he responds with an attitude of why are you bothering me, I don't know anything.  I asked another employee and the attitude was better,  but nothing.  Three customers in line helped me.  The Starbucks employees need to remember customers who buy from them every single day.  Remember they make coffee and there job is CUSTOMER service."
u8Xzyz8TX1sNxX_a0OqzxA,2.0,2018-07-31 20:18:16,"This morning, in the drive-thru, about 8:50, the twit had the balls to call me rude, and throw attitude because she couldn't seem to do HER job properly.   I ordered, and I quote, ""A venti AND a grande, white chocolate mocha."" She said, ""Ok, that's a grande w.c.m. venti cup, see you up here."" I guess I didn't pay attention, as I thought she was competent to do her job, but my husband asked of she got both or if she really said something along the lines of a smaller size coffee, in a bigger sized cup. I didn't know but I would ask when I got up to the window. Lol well, when we got there, I asked her if she got both and she said just the one. I told her it was two coffees, different sizes.  She looked at me and said with a shit attitude, ""Oh, we only heard the one, it's not our fault"", almost like I didn't speak english when I ordered and how dare I. There was even another twit hiding behind the window, saying how rude it was, when we were driving away. What a little puss you are girl   Lol some advice for you assholes, it's not rude to fix MY order, you messed up. Maybe you didn't like the fact that I had that look of ""WTF"" on my face, as I didn't think your job was hard, but I'm the one paying for them, so I have the RIGHT to get what I wanted, to make a correction if something is wrong and shouldn't have to deal with shit heads like you.   Maybe try instead, ""Oh, I'm sorry,  I will fix that, I didn't hear you correctly"", with a smile on your face because me, the customer, didn't make the mistake. If this was a local, smaller business, I don't think the owners or managers would think your customer service was up to par or approve, AT ALL. Grow up if you're going to be working with customers. You make the entire place look bad, not just yourselves!"
y3YxD8QJEOpOV0JxltYvvA,1.0,2019-08-26 20:15:15,"Not a real SB, no rewards so I don't understand how they have a storefront in a downtown metro area? No wifi and they screwed up my drink, nice work! Won't be back."
3dy5gNyNWJN6p-wu3eENzw,5.0,2015-03-09 13:54:12,"My daughter and I stopped at this location on our way out of town, I'm so glad we did. It's a comfortable atmosphere, there's no overwhelming loud soud of hipster music and the employees aren't pushy. They got our order right and was extremely efficient. Now let's talk about the restroom .... Very clean and gorgeous skylights!"
z7uxf8CUZwResPe-bQRkgQ,5.0,2019-07-25 10:50:02,"Been frequenting this amazing establishment for ten years. Over the years, there has been a lot of staffing  changes but I can honestly say the current AM crew is phenomenal! They are quick and attentive, always willing to correct any mistakes. Trista is a great leader and a lot of subpar service issued have been corrected under her supervision. The drive thru is often run by Ada and she is a bright spot in my day. Grey and Kenji are the best baristas we have ever had! Keep it up"
dfIGSwF8wxoFGUxuRAHjwQ,5.0,2021-03-22 14:13:46,"Yesterday was first time ever going to Starbucks and today I've gone again , this company is really good and the staff is great too , this place is always busy and I know why , thanks Starbucks I'm committed now , will probably go every day now cause I'm fired up like an 8 day alarm clock , I'm going  try everything on the menu"
AW_H5m9kO3YUqopILMZqbw,3.0,2013-04-03 22:34:32,"I mean, I was in Reno.  I was in a casino.  There was a Starbucks.   I mean, could it have been any better? I was already pretty lucky there was an actual Starbucks INSIDE my hotel, so I wasn't really complaining.   The first day, I ordered my regular drink and it took the girl at the cashier about a good 10 minutes to take my order, and that didn't even include the wait time (which was about 10 mins). When I got my drink, it was scorching hot, like they decided to burn the milk when I asked for extra hot and through two cups and a sleeve it was terrible.   Next time, different group of bartistas were working, and the wait was quick and a lot friendlier. But same thing with my coffee, the milk was burnt and I didn't even ask for it extra hot this time. But it tasted weird, different, not worth what I paid.   So basically, it's a coffee shop inside a hotel that has the Starbucks logo slapped onto everything, but the service/ the drink/ the everything else isn't what you would expect.  Because it is in a hotel and tourist area, the prices were a little steeper than usually almost by a dollar and they do charge tax, so if you're using your SB card- which they allow- you're probably going to have an odd number remaining balance, which I'm somewhat OCD about.   They do accept your starbucks app and the giftcards, except they don't allow you to redeem your free drinks.   There's another one brand new opened at El Dorado.. I wonder what that's like."
lJXTh_lPy3vp7EU4TNZNAA,2.0,2016-04-03 10:58:27,"I love starbucks but I will pass this location and do without my favorite latte!  Everytime I gave this place a chance I was disappointed.  The staff is miserable and always with a bad attitude.  Ive gotten the wrong drink multiple times and the wait, is well, beyond awful!!!  The service was awful and I rarely had a decent experience here. I will continue to do the drive by!!"
oIdqDiqvGrCuE1tpW6iKvg,5.0,2014-12-15 14:51:09,Great experience this morning with the young gentleman at the counter.  The only person to ask how to spell my name. Thank you!! A great way to start my morning:)
LN74CinuZrpsZA55WXo12A,1.0,2015-03-23 23:42:52,"No respect for handicapped people. The handicapped table has been used the entire time I've been in the cafe, over 1 hour, and no one cares. The first 40 min it was occupied by a Starbucks manager interviewing a candidate. Shame, shameful."
m0m9vnkQR0Yc1mS5HNH2Xg,5.0,2019-06-12 12:44:00,"This is the best Starbucks I have ever been to. The energy and atmosphere was amazing. The staff is super friendly and knows everyone by name. This store should be recognized by the higher ups, for sure. The employees really seemed to love their job, and I think that's what makes it special."
yHQJKChNOtIIVIvsVZCtwA,4.0,2019-08-21 18:46:04,Tuesday afternoon shift is popping every one is attractive   The drinks are always good and service at Starbucks is always the best.   This is a fairly new location so it's nice an clean and a cool place to do homework or just chill at
BulMrmJvJs6RAWevT-Z5rw,1.0,2016-01-18 21:37:43,"I've been waiting for more than 30 minutes on line for a coffee. If I didn't have this gift card, I would totally go across the street to Brew Ha Ha. The staff of 2 seems overwhelmed & kind of unhappy--no service with a smile. You would think a multi billion dollar organization like this would anticipate the busy periods & staff appropriately! Also, no recycle bins or containers. Shame on you Marsh Road Starbucks...I expected better."
RwbQqEhstUkNyHjEusjtkA,3.0,2016-05-17 16:11:35,"Probably the worst Java Chip Frappe I've ever had, I am still currently sitting here and trying to sip it down, but like their coffee usually is, it tastes incredibly burnt, and it's over syruped.  But mostly, I can't get over this burnt coffee taste, and as I sit here writing this, the entire coffee shop has the ""SOMETHING IS BURNING!"" odor, and we are leaving soon. My husband and I ordered a Tall (12 oz. these size names, still are so ridiculous) Java Chip Frappuccino, a Venti (20 oz.) cold brew, an old fashion donut, an apple fritter donut, and a tiny oatmeal.  I've had a few bites and a few sips of my apple fritter & JCF, I am already struck with a nauseas wave & syrupy burnt taste in my mouth and my wallet is about $20 lighter.  I instantly regret coming here instead of Black Crow Coffee in St. Pete, but we needed something in the Tampa area quick.  Alas, we are still in search of a decent coffee place up in the Tampa Bay Area.   Laura served us and she was helpful, no notorious Starbuck 'tude, friendly service on this late Tuesday morning.  We wished we could have just paid after we ordered but she didn't tell us the total & take our card until after everything was made, warmed up, and served, but we were holding a lot of items and even though it's a small detail... we wanted to just pay after we ordered and sit down to wait for our names to be hollared out like normal.    We almost left due to lack of parking, there are barely a few people in here but the lot was completely full.  Still searching for a better place, but it's hard to come by in this area, so we settled for this Starbucks.  Meh, me thinks not for next time."
olGL2cH2gfO_-rf3mnofWw,4.0,2014-05-26 05:33:10,"This is a great Starbucks location just for the loft upstairs. Great people watching opportunities, and in a charming older building.  Minus 1 star because my latte tasted a little burnt."
I2qCprWWAWrDurtxi7sNlw,5.0,2020-11-21 22:29:43,This place is the happiest place to be at 7:00. Friendly upbeat staff that welcome me by name every day. The coffee of courses great.  The place is clean and organized. All COVID-19 precautions are in place. I love starting my day at this Starbucks. It's hard to be a grumpy morning person after you visit this place.
D0FvqdPRYdmfQG4rDdMYQQ,4.0,2020-03-09 05:29:23,This Starbucks has a very friendly staff and never mess up orders. Came here my whole time in NOLA and never had an issue. There is no parking Aaron all for this location and that is the only reason I it's getting  4 stars
lLn53BltbPxT_6RWghlTfw,1.0,2021-01-23 17:10:13,So I went to the Starbucks today and I asked for a pink drink with zero strawberries Trenta they gave me a Trenta pink drink with extra strawberries in it then I went back to get a free remake they gave me a Venti pink drink with no strawberries Frick you Starbucks never go to this one go to Barclay Rt 70 DRIVE THRU!!!!!!!
gTb6xKZJ_Q7kORd522A0wA,5.0,2021-10-26 16:25:14,"I love this starbucks location'! The baristas are happy, friendly and work hard to get orders done efficiently and as fast as possible!"
quPSeUugkFfWgzFSHLNHWQ,5.0,2015-06-30 11:12:29,"This is the best starbucks I've ever gone to. They go out of their way to be warm and friendly to everyone that comes in. Every order is handled quickly, efficiently, and with care. The store is always very clean, including the station for customers to get cream, sugar, and other supplies. Speaking of which, cream and milk is stored prepared in a fridge in the back ready to go for when one runs out. It is replaced with lightening speed. This is a busy starbucks, as it is off of a main route, but I believe people seek this store out over others because of the wonderful atmosphere. I pass 3 starbucks locations, but I only ever stop at this one."
oKzwJh-W0Z6h5H1XxPGonQ,4.0,2015-03-31 21:10:43,I like this Starbucks a lot I mean there is actual parking here unlike a lot of other places. Plus Irvington rulesss not just because I work here but Irvington plus coffee equals greatness. The staff are really.good here to. The only problems I have are that it does get overly busy here in the inside so on a cold day there is no sitting. And my coffee does not always come out the best but everyone makes mistakes no big deal
FmoQki12YTCcyH0az9p7Og,5.0,2020-09-13 16:31:07,"Today I'm enjoying a Tomato Mozzarella Panini, which is my absolute favorite! My drink of choice is a tall Coffee Frappuccino!  I have to say that during this pandemic Statbucks has adjusted and has been my sunshine on cloudy days often!  Simple pleasures in life matter so my pleasure is amazing coffee options What's also nice is the customer service I receive.  As I always say, #SparklingMatters"
UD1_0nLo1O9z7VYvHPrkkw,1.0,2020-01-23 17:08:31,Horrible service. Felt bad for the front line associate that was poorly trained. Sad...train wreck.
33pNdNMU4kupTeRtt5L_Lg,1.0,2012-10-01 18:55:41,"Today I was reminded yet again, why I stopped going to this Starbucks. Call me optimistic, but I thought I'd give it a second chance. The parking lot is extremely small and crowded even though they ""added"" some extra spots. The only parking that was available today was in the 15 minute parking spots. Some other patrons and I were asked to move our cars from these spots so that others could park there. I don't mind moving my car but there were no other places to go. And the Starbucks employee was somewhat rude about it. PLEASE do yourself a favor. If you're in Jenkintown and you really want a cup of Starbucks coffee, just visit the Barnes & Noble across the street. Save yourself the time and stress."
GhUWeveCaobulp7ahDdHJg,1.0,2017-12-06 22:23:48,"Just spent 20 minutes waiting in the drive-through and realized after I left that they gave me the wrong order. I called to get a credit, but was advised that this cannot be done without the credit card. I do not work in the area and I can't afford yet another 10 minutes to go back, find a parking spot, go inside, and settle up what is their mistake. Very disappointing and I will not come back to this location if ever I am in this area again."
rSdM4HIHAn7Ley2Fd9MRNg,2.0,2017-03-30 11:23:07,"Don't bother using the app to place your order, its faster staying in the drive-thru line. I've used the app multiple times and I am always waiting for my drinks. The app told me 2 to 6 minutes and I waited 15 minutes for my drinks. For the past three times I've ordered a bagel toasted with cream cheese the first two times they're out of bagels and the last time they had the bagel but no cream cheese or butter. What a waste of time! Completely frustrating and annoying."
IlK3L0APt3144zAUlr7DoQ,1.0,2021-10-13 19:20:47,A whole month after a storm and they're still opening and closing at ridiculous and inconvenient times. Very poor quality of service even when they are open.
VSBW1dmncIBkF651ibYNsw,4.0,2012-08-31 13:44:42,"If I'm going to go to a Starbucks (primarily for the lemon pound cake), this is one of my favorite locations in Tucson. Convenient parking, generous seating areas inside and out,  and friendly staff. The lines can get kind of long, but generally my drink (and lemon pound cake) are delivered quickly enough."
VIdgN_wdckDqEtkZovKkmg,2.0,2014-03-18 23:10:54,"I frequent this location. And the Santa Barbara carrillo street location. The carrillo location gets it right everytime .And awesome workers that are happy your there.Im also near The Carpinteria location.Not because the nice workers or clean restrooms. But because of the convenience. Sorry,but this is the only thing going for this Starbucks. No one looks like they like their job and they turn their back when people walk in the door. Carol ,one of the workers ,is always rude and frankly gives out half empty cups of coffee. Also incorrectly done. Always acts as though you are a lot of trouble if you step foot in the store. And if you return the drink she only corrects the coffee half way. It's either cold,sugar syrup dripping down the side,or partially full. She will show you where the napkins are to clean it up yourself though. Some workers are slightly better.Its So sad because of the great location."
uUIOmRaeG3B4CE4xdVQ9ng,1.0,2015-07-27 00:12:43,DO NOT patron this location as they  HATE the disabled as seen by the actions of this store who banned a customer for LIFE at ALL Tampa locations because  he stood up for the disable because non-disabled people were parking in the handicapped slots.  Boycott and go to Coffee Bean instead.   http://abcnews.go.com/US/starbucks-bans-man-life-asked-patrons-park-disability/story?id=32683177
HTIYtkNXXo21ntKwjXQ0Pw,5.0,2021-01-03 13:44:59,"Love this Starbucks, it's my neighborhood location. The manager Mya and all of the baristas ensure to learn the regulars by name and greet them very friendly. They also ensure every order is prepared properly and will always correct it if something is off."
tZuGed0FeMmQT5YcYx1j4Q,4.0,2019-01-30 21:55:18,This place is alright. It is just your standard Starbucks. It is a bit dirty but that is alright. Service is pretty quick and the seating is available enough. It is really nice to be here right now because it is warm while it is absolutely freezing outside. A homeless person just asked me for money while I was sitting here but I suppose that could happen at any Philly coffee shop. Happy to be here!
8C3AzldO_aAvMHfVdj4rIw,1.0,2020-06-29 13:45:18,I don't like the borritos because mcdonalds  has better donuts
nMz8xNEYoK-s0eVwSG4o6A,4.0,2017-10-14 07:39:50,"When the purchase is courtesy from others (gift card), then why not male your way to Starbucks. I really only purchase flavored iced coffees such as caramel and mocha and vanilla. Some times the iced coffees have been very flavorful and enjoyable to drink. Other times I have gotten iced coffees from here, it did not leave anything to be desired. Hoping for better flavored iced coffees."
FCfmsAk3o9I25V7GsSLpjA,5.0,2021-11-16 20:09:31,"""Cookie Monster,"" or the incredible drive through employee formally known as Ryan, made my Starbucks visit Sunday absolutely spectacular. He was funny, kind, quick and turned an otherwise average visit to Starbucks to above and beyond. I believe it's employees like him that make a difference in someone's day by spreading joy. THANK YOU RYAN - Coooooookies!"
jgSTzUqfny_eVTKc1awJVA,3.0,2016-09-10 03:29:47,Really nice people.  Just wish they could get my order right.  I am a daily to double daily and my order is only right maybe half the time.  And it is the same order every time
fVzzt-r1tK7D5nQaI-j5qg,3.0,2013-11-08 19:12:19,"Recently renovated.  The pros: more modern looking, there's more fridge space to offer more non-coffee items, the baristas are still the same ones pre-renovation.  There's outdoor seating now.  The cons: power outlets eliminated all except for 1-2, the new furniture seems to be intentionally less comfortable to keep people from hanging out for a long amount of time.   They still make the beverages in a quality way, but sadly, it is no longer the coffee shop that's designed to be a place for casual conversation."
5T5K0uPHS5zsRPsD7Foxvg,1.0,2019-05-18 15:49:49,This is the worst Starbucks in this area! The drinks taste nothing like the other Starbucks. The lines a very slow. I know how a triple shot should taste but they charge for triple and only use 1 or two. The drinks taste watered down so we try ristretto but I don't think they know how so that is horrible too. This is by far the worst Starbucks I've ever been to and I have traveled around the world. I've given them many chances. I even called corporate. This store can't be helped and needs new management or should just shut down. If you really want to know how to make coffee go to the Tampa (Gandy) location. They are friendly and know how to make Starbucks coffee. This store is no different than going to a gas station. The only difference is the gas station coffee is cheaper and taste better.
HXyMfFikrUIkliF1h5DqQw,4.0,2016-05-01 02:01:30,"So glad they moved down the street away from the train station where it was a nightmare to park let alone get back onto Lancaster Avenue. I fequent this drive through at least 3 days a week and 99% of the time they are quick, kind and drinks are correct. I try to stay away from any business during peak hours but this is my exception to the rule. 2 thumbs up for easy access and convenience."
iQlsOPV6cZn6kuLo-p0p0A,5.0,2016-05-04 23:55:51,I always get the best service here. Today they even remembered my name with no prompting. Thank you Noel!  I have NEVER had this experience at either of the other two Starbucks I frequent on a regular basis. When I have a choice of Starbucks locations this is the one I choose!
BBjxuTG5I1Qi5-tXgZmZUw,1.0,2019-05-25 00:52:50,Closes at 8 on the weekdays and 8:30 on weekends? Does not make sense. Staff is good otherwise.
CwDtQU7PHu0cHbNtFTFk8Q,1.0,2021-04-18 16:13:54,Gal at the register didn't know how to reload a card. After two attempts she still caged my bank card for the total and the reload so I couldn't get points. Bummer! Sandwiches were still frozen in the middle and the coffee was the opposite and burned our throats. Worst was that we can eat inside restaurants locally and you can't drink coffee inside a coffee shop. Inconsistencies!
K_S0vhpNjjRUyXYaN08ZCw,1.0,2021-05-15 16:18:58,"Horrible. Service is super slow. Went in on a Saturday morning and am still waiting on my drink currently after placing it 45 minutes ago. They need to pick it up! It'll be dinner before I get my coffee. If you want coffee for dinner, go to this Starbucks! Lost my service for sure."
knOm2OzZEbbaKolF753CSw,5.0,2019-04-15 14:44:31,Everyone who works in this starbucks is so amazing and friendly. They treat me like family!! Love coming here every morning.
RVWNQOe_c5O6UM7Mmo4RUw,4.0,2013-01-25 17:31:59,This is a cute little stand alone starbucks (not tucked into a target store like so many)  nice decor staff is friendly....I do not drink starbucks coffee but I like that I can get a hot or iced black sweetened tea.  Found myself chinchillin here with my laptop for awhile one day and it was a nice place to be......
P4bmJ-YD4sJI1eGCaHtNZQ,4.0,2021-04-27 16:33:08,"I looked to see if there was a Starbucks on the way to my friend's house, and this one came up as being on-my-route. I pulled into the parking lot and struggled to find a spot (there's a bunch of other stores in the same strip mall - like a Giant). I thought to myself that the parking situation was probably an indicator of how busy they were inside the store, so I put in a mobile order instead (to avoid the line).  By the time I walked out of my car and into the restaurant my order was already completed and ready for pick-up. I was beyond impressed with their speed and will definitely be stopping here every time I go visit my friend!"
MpGKSU5zc1a84x5UdUQLLg,5.0,2017-11-10 20:34:17,"I practically live at this Starbucks for all of my work meetings. Today really blew me away though. Not only did they have a station set up to write post cards to our veterans in honor of Veteran's Day but Savannah who took my order was just such a pleasure. She was warm, nice and really turned my day around :)"
n0kgaUmslotP7hGJ7yRT_A,3.0,2015-01-10 09:33:56,#218  Been here lots of times and they have never got my drink wrong...except for today. It wasn't exactly what I ordered but pretty close and actually was very drinkable. I used to drink Starbucks almost everyday but the cost is now prohibitive. This is a good location no major issues.
3XX6bTPJe4jf4HyGkQFe4A,1.0,2018-06-17 16:03:16,"I attempted to place an order for a traveler this morning and was treated by the employee who answered the phone like I was a moron for asking to order in advance; someone inconveniencing her with my stupidity. The employee indicated the only thing they could prepare in advance was travelers, and when I confirmed that was my order, she heaved a sigh and demanded to know how many, of what roast, and when I needed to pick it up. When I gave her the information, she scoffed at me for asking for a traveler in 10 minutes rather than 15. I'd have been happy to wait the extra five minutes if at some point in this interaction I'd been treated like a human worthy of breathing the same air as the employee who took the call. The same employee complained to me she was tasked with taking orders and making drinks simultaneously, which is apparently an excuse to chase away potential customers. I ended the transaction at this point, then redialed and asked to speak with a manager, hoping there might be an adult willing to offer some modicum of customer service. Instead, Jaime insisted I must be calling the incorrect location, then curtly asked for the details of my previous interaction, before simply telling me to have a better day and hanging up. 9/10 times I order coffee from local roasters and brewers. Shame on me for opting for the possible convenience of a chain this morning. My lesson is learned: I will continue to seek out businesses desirous of my patronage."
mX8KEyzo5QDvknLWhl3h6w,3.0,2019-10-27 00:38:59,You might want to bus your outside a little more. Our time sitting here has been shared with a couple of kids who not only bought no drinks but also smoked cigarettes non-stop and openly drank booze from a half pint. Classy.
lvfa1uJWApwvZVwqWDLD-Q,5.0,2019-07-21 15:29:03,"When in Tucson this is my go to Starbucks even though there's one closer to where I stay. This one is clean, has a really friendly team, and a drive through! Can't say that for all of the locations, unfortunately so this one is worth the extra time and couple of miles. I use mobile order and I'm on my way in a jiffy! Serious shout out to the entire team here and an extra high-five to Austin, who is a delight."
q0w6Ou6E4B9koTRDmKhcfg,1.0,2017-12-02 22:34:28,"Watch this Starbucks when you order.  Three times in the past few months I have ordered a trenta drink and they have given me a venti.  I am sure that helps with their profit margin but not the best customer experience.  The first time I didn't notice.  The second time a friend picked it up for me so it was too late by the time I received it.  Today they handed it to me like I wouldn't notice.  When I pointed it out to the barista, she said they were out of trenta cups so she clearly knew the order wasn't what I had ordered.  I use the order ahead feature in the mobile app so even the label clearly states the the correct size.    As others have pointed out - management and customer service training seem to be in order for this location."
ibUCq32FwUSfXNJ3EqHNug,5.0,2018-11-02 04:28:02,"Loved this Starbucks, friendly, quick, efficient employees, and they asked me if it was ok to make a few adjustments to my acai berry tea when they ran out of a few ingredients.  Very very clean bathroom and store location in Philly, def stop in if you need some down time and are on your way to/from the Betsy Ross house."
PlPyXWnps_q8Tca3N94u8A,4.0,2019-12-04 20:43:49,"Well they finally moved across the street to a little bit larger building. This one is a standalone building and it's nice, it's modern, but there still no comfy chairs inside. Same standard drinks and food.   However, I will say before I left, I asked for a glass of water and it wasn't triple filtered which shocked me. I had to throw the water out and I could tell the ice was good. Not sure what happened there. But if you're coming to study and have a coffee, it's new and luxurious. There's a patio; but the area is limited and a bit crowded if your looking for privacy. If you wanna sit at the counter, it's roomy and there are lots of seats. But if you want a nice comfortable chair to sit on and talk to your other guest... Move on down the road as there are no comfy chairs in this place."
RWDg42-tnPcOCr-CJPe4xg,4.0,2021-07-30 18:20:00,"I really like this Starbucks. I'm more of a PJs girl but this is where I come for my basic white girl iced chai tea latte with soy. As previous reviewers have said, there's not much indoor seating but plenty of COVERED outdoor seating. What's cool about this is that you can bring your puppy BFF with you! While Starbucks policy is that they do not allow pets, you can bring your dog inside to order before heading outside. This is a must when there isn't a drive thru!  The staff here is friendly and service is quick. Drinks are your standard Starbucks quality. Stop on by, drop a tip in the jar, and treat your doggo to a puppuchino on the patio!"
WznmnhlD6jpVU49ygNu8Kg,5.0,2019-07-25 00:23:47,Great quick service! Very friendly!   Ordered a caramel ribbon Frappuccino. So good!   They have a drive thru and plenty of parking.
n-N9JtGIO-dXVB0qOOlESA,5.0,2021-12-31 01:07:06,Great place. They have very clean bathrooms and trust me I've seen quite a lot of bathrooms in my day!
KumcJiVsXHGXL6ys_aQAqg,2.0,2019-08-16 20:52:12,Everytime I go to Starbucks I always get a venti dragon drink with no ice because I have extremely sensitive teeth . I always get my drink filled to the top with no ice at any other location I go to. I went to this location and the employee told me he couldn't fill my drink up all the way because I got no ice. I will never return to this location I paid $5.38 for a half filled drink.
_ZkCmphsTE8EWuBP4GCROQ,5.0,2015-05-11 10:43:01,"I was staying at Harrah's for an extended weekend and was thrilled to learn that there is a Starbucks in the hotel, in the west tower, on the 2nd floor (near the elevators & hash house a go go)! I ordered coffee for myself and family members every morning we were there. It was always moderately busy, just like any other starbucks, but the baristas were friendly, quick, and made everything ordered spot on.  If you want to get total rewards credits for your purchase provide your TR players card prior to paying (I had zero issues with this). This is a wonderful convenience for people staying and playing in Harrah's or around. This is not a standard starbucks with seating and I wouldn't expect that from this type of property, real estate is a commodity, there are a few tables, but this isn't intended for a hangout spot, grab your coffee and go! Overall a great experience!"
5dYUeoKPFTE_CHKa4bdaHw,5.0,2019-06-24 21:34:15,"I was staying at a BNB DIRECTLY behind this Starbucks so Heyyyyyy easy walk to breakfast. The shop was clean, the service was nice and everyone was smiley for a Saturday late morning.   I ordered my usual: Bacon Gouda (YAY they weren't out!) & a venti very berry refresher. Sandwich was toasty, and the drink was delicious.   I have no complaints!"
QhQtftxlUUqZUi5uc_005Q,4.0,2016-05-19 17:20:40,"This place is AMAZING w Starbucks new mobile order option. They always have it ready in about five minutes. I give it 4 stars because As far as a study spot, I don't feel like this is a great place. There are not a lot of seating options and they are very close together. On occasion when trying to study here at had to leave because the music was a little too loud and I can hear it over my headphones."
yvfWOlGB1Y6WN_g2u8VtNg,3.0,2014-11-16 04:55:58,"I'm only a fan because they have the drive thru, but the drive thru was sooo slow!  And parking was limited so believe it or not, the drive thru was the better option.  Anyway, I still like it for its proximity to me and the fact that I don't have to walk in to get what I want."
Bx4zaqLs_TI9JMv1QjhCmg,5.0,2020-01-07 01:09:55,Great coffee! Great customer service!! I Highly recommend going here for your next cup of coffee!!!
lO_TXOE_ep3zTLH5tPqOjQ,5.0,2018-03-23 23:33:26,Great location and lots of seating- more than some other Starbucks locations. Very friendly staff and it connected to a bank next door. This allowed for even more seating and a conference table. Would highly recommend this location
vxE9QHlfIjAfMkphj9N79w,5.0,2019-11-22 00:17:10,"I'm always welcomed when I walk in, and have had mostly pleasant experiences. Isaiah is by far the best barista here and why I'm giving 5 stars! I'll even make a point to order when I walk by and see he's working. He goes above and beyond to craft every beverage and is always super friendly. I wish every Starbucks had a barista like that!"
jIBGymdEmf5mA2sGzDCGTQ,5.0,2019-03-21 20:35:26,Love the new crew here! The managers are so kind a long with the baristas. They always remember what my hubby & I order!
SctPhlIMK5FPKMeIqj0jCw,4.0,2017-02-13 15:59:21,"I happily live less than 2 miles from 2 Starbucks but this one is the closest. I am thinking, walk up here on a nice sunny day type of close because it is only about 2.5 blocks away.  The staff: They're always friendly and accomodating. They don't rush you.  You can always expect greetings when you come in and smiles on their faces.  They always get my orders right and they do it in an efficient manner.  The storefront: Clean and well-maintained.  There are several tables and comfortable seating inside. Some outdoor seating as well and a drive-thru.  You can get the usual drinks available at any other Starbucks here as well as the pastry/food options.  You can hang out and enjoy your beverage inside where you will find a few tables and comfortable chairs or take it to go."
-wsPW42WRH-ZidbPSoLZ1A,3.0,2019-10-21 23:25:29,"This is a high volume store and the crew does a great job but I don't understand why the markup is so high. And going higher, apparently. Guess I will just have to start bringing my own coffee to work until the University gives out another raise. :/"
ngpQhxxGqmSc-teHengd6g,5.0,2015-01-30 03:09:57,"The staff is always friendly, it's easy to get in and out of, and there's never too long of a line.  It's not the fanciest Starbucks you've ever been to, but they do a great job."
