review_id,stars,date,year_month,text,clean_text,raw_text_length,predicted_sentiment,confidence,prob_negative,prob_neutral,prob_positive
VVd3NMZQ9CixBv8FqnOWoA,1,2018-10-05 18:27:15,2018-10,To say this is a Starbucks is giving Starbucks a bad name! I frequent Starbucks an average of 4 days a week. I ordered an iced almond milk latte and it tasted like burnt wax! I haven't ever had coffee taste like this. Five dollars for something this unpalatable is sad.,to say this is a starbucks is giving starbucks a bad name! i frequent starbucks an average of 4 days a week. i ordered an iced almond milk latte and it tasted like burnt wax! i haven't ever had coffee taste like this. five dollars for something this unpalatable is sad.,269,negative,0.71776769478137,0.71776769478137,0.1897572828991421,0.09247502231948776
AvScjhgj6bTNuiEk_82g2w,3,2017-05-19 16:13:41,2017-05,"They be slow. Even for regular coffee. They put their priorities on the drive through rather than the people who take the time to come inside, which I think is pretty fucked up. The place is clean tho, which is nice.","they be slow. even for regular coffee. they put their priorities on the drive through rather than the people who take the time to come inside, which i think is pretty fucked up. the place is clean tho, which is nice.",216,positive,0.4072907513970838,0.24405128756138889,0.34865796104152724,0.4072907513970838
8e-Xb4yMooV49m8qfZk8aQ,5,2017-10-28 06:08:15,2017-10,"I always liked this Starbucks, yet hadn't been to this location in quite some time as a new one opened that's more conveniently located. But, um...wow! My caramel frappacino was so good. It was perfect. Tasted delicious. (None of the frapps I've had at our Palm harbor Starbucks compare to how well this one was made.) I like the outdoor seating and the interior atmosphere here. The service was super friendly, too.","i always liked this starbucks, yet hadn't been to this location in quite some time as a new one opened that's more conveniently located. but, um...wow! my caramel frappacino was so good. it was perfect. tasted delicious. (none of the frapps i've had at our palm harbor starbucks compare to how well this one was made.) i like the outdoor seating and the interior atmosphere here. the service was super friendly, too.",416,positive,0.9361555952337883,0.007965835145485873,0.055878569620725765,0.9361555952337883
tP0ySWKuefVuNYEoNcR-gg,5,2016-11-05 01:53:57,2016-11,"I love this Starbucks at Tampa Premium Outlets! They are so cheery and nice. They are open a lot longer than the usual outlet hours from 7:30AM to 10PM.   This last visit I got their seasonal Caramel Brûlée latte which whip cream! It's so good, & it's just like a dessert to me.  They have a nice outside patio too for some perfect Fall time weather which we have right now.","i love this starbucks at tampa premium outlets! they are so cheery and nice. they are open a lot longer than the usual outlet hours from 7:30am to 10pm.   this last visit i got their seasonal caramel brûlée latte which whip cream! it's so good, & it's just like a dessert to me.  they have a nice outside patio too for some perfect fall time weather which we have right now.",374,positive,0.8875848596715045,0.017606726492365485,0.09480841383613013,0.8875848596715045
T4rAY9ligX6hhUMj4vd4OQ,5,2017-07-31 23:48:53,2017-07,"AMAZING!!!!!! I LOVE THIS STARBUCKS!!!! Everyone is always SO friendly and helpful! The workers make you feel at home, and make the greatest drinks! Also, the blueberry muffins are amazing. Meghan is the best manager. She has employed some amazing people as well -- Lauryn always has a smile on her face, Emily is the kindest ever, Sam is the most helpful worker, and Carlos is super sweet! If you are going to go to any Starbucks, go to this one. I don't care if you live in Connecticut, if you want the best coffee in the world, make the trip to Oro Valley, Arizona. This is our only real tourist attraction, thanks for giving us something, you guys. If this place was 24 hours, I would live on the comfy bench in the back. I love this Starbucks more than I love my own family.","amazing!!!!!! i love this starbucks!!!! everyone is always so friendly and helpful! the workers make you feel at home, and make the greatest drinks! also, the blueberry muffins are amazing. meghan is the best manager. she has employed some amazing people as well -- lauryn always has a smile on her face, emily is the kindest ever, sam is the most helpful worker, and carlos is super sweet! if you are going to go to any starbucks, go to this one. i don't care if you live in connecticut, if you want the best coffee in the world, make the trip to oro valley, arizona. this is our only real tourist attraction, thanks for giving us something, you guys. if this place was 24 hours, i would live on the comfy bench in the back. i love this starbucks more than i love my own family.",779,positive,0.9981944182871293,0.001026503112484054,0.0007790786003866742,0.9981944182871293
bVbsvNC7VRq2Bv_EnEzouA,1,2018-02-07 20:35:35,2018-02,"While the workers at this Starbucks provide exceptional customer service, I was extremely disheartened to learn that this Starbucks severely lacks in its ethics! They have ""recycling bins"" and trash bins inside, with a recycling symbol indicating the recycling section. While an employee was changing the recycling bag, I asked them if I should wait until they were done so that I could recycle my cup. Their response: ""we don't actually recycle. There's a recycling dumpster outside, but we actually just combine our recycling bin and trash bin and throw it all in the trash dumpster"". I'm thankful for this honest employee, as part of the reason I choose Starbucks is for their ""support of the environment"" and developing counties. This Starbucks purposely misleads it's customers and exploits patrons like myself. I will not be back.","while the workers at this starbucks provide exceptional customer service, i was extremely disheartened to learn that this starbucks severely lacks in its ethics! they have ""recycling bins"" and trash bins inside, with a recycling symbol indicating the recycling section. while an employee was changing the recycling bag, i asked them if i should wait until they were done so that i could recycle my cup. their response: ""we don't actually recycle. there's a recycling dumpster outside, but we actually just combine our recycling bin and trash bin and throw it all in the trash dumpster"". i'm thankful for this honest employee, as part of the reason i choose starbucks is for their ""support of the environment"" and developing counties. this starbucks purposely misleads it's customers and exploits patrons like myself. i will not be back.",836,negative,0.832841004548338,0.832841004548338,0.06584386552489022,0.10131512992677172
7vQcgpmd9dxhM62-i09GA,5,2020-09-04 02:13:31,2020-09,"Nothing I can say about Starbucks that has not been said already.   The coffee is excellent and the service is wonderful.  On this particular day,  I purchased an ice tea because it was hot and was walking around downtown Indy.  The ice tea was refreshing.  I can always appreciate Starbucks whenever I have a craving for coffee.   It is terrific and makes me feel good.  A great pick-me-up in the morning!","nothing i can say about starbucks that has not been said already.   the coffee is excellent and the service is wonderful.  on this particular day,  i purchased an ice tea because it was hot and was walking around downtown indy.  the ice tea was refreshing.  i can always appreciate starbucks whenever i have a craving for coffee.   it is terrific and makes me feel good.  a great pick-me-up in the morning!",406,positive,0.9469886039901242,0.03167991556121853,0.021331480448657205,0.9469886039901242
rUvJfNk_8ctYOXFA2XazcA,3,2014-08-12 12:32:39,2014-08,"Service was fine enough.  Normal from what you would expect with a long line at a drive-through, but my iced chai latte was definitely just straight milk. Sad.","service was fine enough.  normal from what you would expect with a long line at a drive-through, but my iced chai latte was definitely just straight milk. sad.",159,neutral,0.46315902177753077,0.3615424113340114,0.46315902177753077,0.17529856688845777
fw_jIv1CuBM2zRsTBgWYwA,4,2012-08-16 03:19:04,2012-08,"I frequently visit this Starbucks when I am down town, which in the past 8 months has been a lot! This Starbucks is very central as well as it is very close to my boyfriends (and soon to be my) place! I love Starbucks with all of my heart, you could say I'm a bit of a coffee snob! I like that there is parking near by, although I usually just walk over. I've always been pleased with the service as well as the beverages here!","i frequently visit this starbucks when i am down town, which in the past 8 months has been a lot! this starbucks is very central as well as it is very close to my boyfriends (and soon to be my) place! i love starbucks with all of my heart, you could say i'm a bit of a coffee snob! i like that there is parking near by, although i usually just walk over. i've always been pleased with the service as well as the beverages here!",427,positive,0.8022151121064435,0.07563711050484408,0.12214777738871241,0.8022151121064435
RdkuRzxdERu7Ik9j249Gpw,3,2021-09-04 20:36:31,2021-09,"From other reviews, I gather this used to be a pop-up Starbucks. It is now a permanent location. Masks are required via Philadelphia city mandate except when eating or drinking.  It was a very busy location, the loudest Starbucks I had visited this year.  Service was a bit slower than I am used to but I only saw three baristas, whom were all working very hard to fulfill the large volume of orders.  My order was done as expected and I enjoyed it.  The store was very clean except right outside, which is likely difficult to maintain since it is downtown Philly.","from other reviews, i gather this used to be a pop-up starbucks. it is now a permanent location. masks are required via philadelphia city mandate except when eating or drinking.  it was a very busy location, the loudest starbucks i had visited this year.  service was a bit slower than i am used to but i only saw three baristas, whom were all working very hard to fulfill the large volume of orders.  my order was done as expected and i enjoyed it.  the store was very clean except right outside, which is likely difficult to maintain since it is downtown philly.",564,positive,0.607076803683127,0.07757587846834638,0.3153473178485266,0.607076803683127
gciBysgmRvs36BzDJbMZ7Q,4,2011-11-15 05:51:27,2011-11,"This Starbucks is conveniently located under my office. The elevators always smell like burnt coffee, but that's a small price to pay. The baristas are amazingly friendly, and they tend to keep the long lines flowing during busy times (unless they're training someone new, and that's not all that often). In about 3 years, there have been a few times when they messed up my order, which I only really care about when they don't use soy milk (lactarded=me). For the convenience and yummy soy chais, 4 stars.","this starbucks is conveniently located under my office. the elevators always smell like burnt coffee, but that's a small price to pay. the baristas are amazingly friendly, and they tend to keep the long lines flowing during busy times (unless they're training someone new, and that's not all that often). in about 3 years, there have been a few times when they messed up my order, which i only really care about when they don't use soy milk (lactarded=me). for the convenience and yummy soy chais, 4 stars.",506,positive,0.5176076477035034,0.31198717339723125,0.17040517889926537,0.5176076477035034
pqPh-j6n_WUeuHDuUrBGIw,1,2020-03-03 20:37:35,2020-03,"I order no ice matcha, she offer me the one with ice and left. Then I ask her for removing ice. All process with indifferent expression. None of them use polite words and care the customer's real needs.","i order no ice matcha, she offer me the one with ice and left. then i ask her for removing ice. all process with indifferent expression. none of them use polite words and care the customer's real needs.",202,negative,0.8971597824332235,0.8971597824332235,0.06478978077107979,0.038050436795696606
AJ3dncuKWP4fNBYAD1S2Ew,5,2019-06-24 18:13:24,2019-06,"We traveled to Philly recently and stopped in on our drive home. Upon entering, it was if there had been a crack in the space time continuum. We were greeted by some pretty amazing staff and thought surely they must be from another galaxy, as the level of service and the genuine caring nature of the unfamiliar acting Maureen, Shaw and Caroline was something we are sure went extinct on planet Earth long ago. Seriously, I have never met anyone in the industry that took the time to make us feel so utterly welcome that as we pulled out of the parking lot, I looked at my husband and told him we're leaving DC behind for Wilmington Delaware. Top notch. I hope the Corporate functions at Starbucks use the behavior we exhibited as part of their training program.","we traveled to philly recently and stopped in on our drive home. upon entering, it was if there had been a crack in the space time continuum. we were greeted by some pretty amazing staff and thought surely they must be from another galaxy, as the level of service and the genuine caring nature of the unfamiliar acting maureen, shaw and caroline was something we are sure went extinct on planet earth long ago. seriously, i have never met anyone in the industry that took the time to make us feel so utterly welcome that as we pulled out of the parking lot, i looked at my husband and told him we're leaving dc behind for wilmington delaware. top notch. i hope the corporate functions at starbucks use the behavior we exhibited as part of their training program.",762,positive,0.744097134652143,0.17957609739877226,0.07632676794908466,0.744097134652143
RQ_uOtnAN5Up0lRxZGAbLA,1,2016-06-01 08:48:58,2016-06,"Early morning at the airport.  Ordered a breve white chocolate mocha.  The cashier didn't know what it was.  The cashier was complaining that she was tired and if someone could complete a void for her. I repeated my order three times.  Finally the person making the drinks gets my order. The cashier still hasn't rang me up.  She doesn't know how to ring up the order.  I repeat my order to her again and the person making the drinks says ""I heard you the last time"".  I pay for my drink and move over to the other side to wait.  Now the person making the drink is arguing with another employee.  He walks away and is telling the manager about this argument.    The worst customer service ever at a Starbucks!!!  I asked for a refund!!    They should put the customers first.  Keep employee conversation to a minimum.  The manager should have had them take care of customers and then settled their disagreement.","early morning at the airport.  ordered a breve white chocolate mocha.  the cashier didn't know what it was.  the cashier was complaining that she was tired and if someone could complete a void for her. i repeated my order three times.  finally the person making the drinks gets my order. the cashier still hasn't rang me up.  she doesn't know how to ring up the order.  i repeat my order to her again and the person making the drinks says ""i heard you the last time"".  i pay for my drink and move over to the other side to wait.  now the person making the drink is arguing with another employee.  he walks away and is telling the manager about this argument.    the worst customer service ever at a starbucks!!!  i asked for a refund!!    they should put the customers first.  keep employee conversation to a minimum.  the manager should have had them take care of customers and then settled their disagreement.",911,negative,0.9715963759677159,0.9715963759677159,0.012169778837038873,0.016233845195245337
UiAc8JmYLMCqM1TmMPfqEQ,2,2015-03-13 00:41:20,2015-03,"Not a drive-thru location, which is always disappointing. And this location is especially small inside w/only 8 small tables and limited seating.   The staff was fairly nice, but the reason for the two-star rating was an epic fail on this location's part...how the hell do you not have any dark roast brewed? And then not even offer to brew some!? WTF?   I desperately needed caffeine and had already walked in, so I settled for the Pike w/a shot and 4 splenda. Let me just say, that was the worst $2.71 I have spent at an SBucks to date and shame on this location for not having dark roast and denying me a well-intentioned caffeine fix!","not a drive-thru location, which is always disappointing. and this location is especially small inside w/only 8 small tables and limited seating.   the staff was fairly nice, but the reason for the two-star rating was an epic fail on this location's part...how the hell do you not have any dark roast brewed? and then not even offer to brew some!? wtf?   i desperately needed caffeine and had already walked in, so i settled for the pike w/a shot and 4 splenda. let me just say, that was the worst $2.71 i have spent at an sbucks to date and shame on this location for not having dark roast and denying me a well-intentioned caffeine fix!",638,negative,0.57566474611807,0.57566474611807,0.2208477797467009,0.20348747413522916
XO3VCOodvVZLrS5KZUWTLw,5,2015-01-11 22:01:36,2015-01,"I like this place it's very quiet and beautiful,  I visit regularly because of the less-people.  Not a lot of people know this location it's under looked.  It's place to be if you are looking cool Starbucks.","i like this place it's very quiet and beautiful,  i visit regularly because of the less-people.  not a lot of people know this location it's under looked.  it's place to be if you are looking cool starbucks.",207,positive,0.7405696150335906,0.15782950505689008,0.10160087990951928,0.7405696150335906
g3wIZUEbWC_GfyeFOetHpg,1,2016-07-07 01:05:27,2016-07,"On a hot day last week, I popped in for an iced coffee....big mistake.  It didn't look that busy, just a couple of others waiting for the barista to finish their order.  I bought a couple of their awesome mugs and ordered my iced coffee....and waited, and waited, and waited.    Finally, I checked with the chatty little girl at the register -- there were TWO HUGE ORDERS ahead of me!  Geeze, they could have told me that before I waited 15 minutes!  So I left with no iced coffee and none too happy.    Isn't it just common courtesy to tell people if they have to wait forever????","on a hot day last week, i popped in for an iced coffee....big mistake.  it didn't look that busy, just a couple of others waiting for the barista to finish their order.  i bought a couple of their awesome mugs and ordered my iced coffee....and waited, and waited, and waited.    finally, i checked with the chatty little girl at the register -- there were two huge orders ahead of me!  geeze, they could have told me that before i waited 15 minutes!  so i left with no iced coffee and none too happy.    isn't it just common courtesy to tell people if they have to wait forever????",581,negative,0.7962933934546433,0.7962933934546433,0.12587971906205608,0.07782688748330065
N_k2nHixQ0pkJTlmyPXMg,4,2021-08-04 03:26:04,2021-08,"""Wedges, edges, and ledges""  They typical Starbucks easily gets 3 stars.  It's rare to find one that earns 5 stars, at least from me.  For this Northwest Reno Starbucks, which I once upon a time visited regularly, their breaking of the template from vapid strip mall digs into varied looking clusters of retail pads with different geometric shapes makes for a more interesting store. I'm talking about a vaulted, open ceiling once inside.  And a floor plan that isn't squarish.  And all kinds of soffits and ledges that make it even niftier.  The product is standard Starbucks fare and, yes, I've noticed that their prices have gone up some.  That medium sized (grande, I believe) cup of hot tea now costs a little more ... at all Starbucks stores.  However, I came in to find the same enthusiastic and prompt service I was used to getting.  There is an area at its perimeter with floor to ceiling windows if you want more of that high desert light.  (There are also adjustable shades.)  And there's an area closer to the bathrooms that is tucked away and has some big upholstered chairs.  It's all good.  The bathrooms are typically in clean enough and usable shape.  There is also a small outside seating area and, on occasion, I've seen people bring their canine friends and, with the typically dry conditions, it's understandable why they would.  There is a parking lot that is fairly spacious and, behind the ridge that this shopping area is perched on, there is a steep ravine.  Who knows what the hell lives down here?  I'm thinking coyotes and snakes, at the very least.  But this Starbucks and adjacent stores feel very apart from that wild world below, allowing you to experience a suburban coffeehouse experience that doubles as suburban Californian.  This Starbucks is just different enough on various levels that, with my 4 word tag line to describe this set-up - wedges, edges, and ledges, it's a 4 star Starbucks.  And I'm glad I dropped by to see that things hadn't changed.","""wedges, edges, and ledges""  they typical starbucks easily gets 3 stars.  it's rare to find one that earns 5 stars, at least from me.  for this northwest reno starbucks, which i once upon a time visited regularly, their breaking of the template from vapid strip mall digs into varied looking clusters of retail pads with different geometric shapes makes for a more interesting store. i'm talking about a vaulted, open ceiling once inside.  and a floor plan that isn't squarish.  and all kinds of soffits and ledges that make it even niftier.  the product is standard starbucks fare and, yes, i've noticed that their prices have gone up some.  that medium sized (grande, i believe) cup of hot tea now costs a little more ... at all starbucks stores.  however, i came in to find the same enthusiastic and prompt service i was used to getting.  there is an area at its perimeter with floor to ceiling windows if you want more of that high desert light.  (there are also adjustable shades.)  and there's an area closer to the bathrooms that is tucked away and has some big upholstered chairs.  it's all good.  the bathrooms are typically in clean enough and usable shape.  there is also a small outside seating area and, on occasion, i've seen people bring their canine friends and, with the typically dry conditions, it's understandable why they would.  there is a parking lot that is fairly spacious and, behind the ridge that this shopping area is perched on, there is a steep ravine.  who knows what the hell lives down here?  i'm thinking coyotes and snakes, at the very least.  but this starbucks and adjacent stores feel very apart from that wild world below, allowing you to experience a suburban coffeehouse experience that doubles as suburban californian.  this starbucks is just different enough on various levels that, with my 4 word tag line to describe this set-up - wedges, edges, and ledges, it's a 4 star starbucks.  and i'm glad i dropped by to see that things hadn't changed.",1990,positive,0.7440180043911732,0.05322513148935751,0.2027568641194694,0.7440180043911732
bJb1kpRBAbEsdBd6mfQIIw,2,2018-05-17 02:00:56,2018-05,"I am not a fan of this Starbucks. My friend and I go here almost daily and it's always a gamble. Some days the drinks come out perfect, other days they're bitter. But what can you really do when you're addicted? Also the employees have RBF about 90% of the time. Not friendly at all. Going to this Starbucks is like a bad relationship. You hate them but need them.","i am not a fan of this starbucks. my friend and i go here almost daily and it's always a gamble. some days the drinks come out perfect, other days they're bitter. but what can you really do when you're addicted? also the employees have rbf about 90% of the time. not friendly at all. going to this starbucks is like a bad relationship. you hate them but need them.",364,negative,0.4780337942788012,0.4780337942788012,0.10360260829330624,0.41836359742789253
cgRWnt0rzvye6gXRsxrb8A,3,2017-11-26 19:24:10,2017-11,"I kind of hate this Starbucks but also not really?   Pros:  - it is close to my home and also on the way to the highway (65).   Cons: - The interior layout is dreadful. In regards environment, it is just not a cozy space. The Windows face west and north, and let in harsh light that (if you are bringing a laptop) makes it impossible to sit it (but pull the blinds and it's too dark). When sitting with folks you're liable to have sunlight stab you in the eye if you don't face in a weird direction. There's one large long table where there should be multiple small tables pushed together - rarely do large parties sit there so instead a couple of folks on laptops or talking will take up a huge space. There's one good table by the coffee shelves that's ok. They have another corner table that is accessible to folks in a wheelchair.  - omg the parking and drive-thru is terrible. NEVER PARK IN THE DRIVE THRU AREAS. Often the drive-thru gets backed up and then angry jerks in the drive-thru line are too rude to give space to folks backing out so they can leave. Multiple times I have gotten stuck there for a period of time. It's just the dumbest set up for a drive thru. They should have taken the lane that's between them and LA Fitness.  - the people working here are ok. Sometimes I am just not impressed with service and other times they are fine.   Overall, it is a Starbucks. It has stuff you probably want. I go here for convenience because the south side doesn't have a lot of coffee options. Sometimes it is actually nice. But usually I come here and am fairly unhappy, but glad to have coffee on my way to work.","i kind of hate this starbucks but also not really?   pros:  - it is close to my home and also on the way to the highway (65).   cons: - the interior layout is dreadful. in regards environment, it is just not a cozy space. the windows face west and north, and let in harsh light that (if you are bringing a laptop) makes it impossible to sit it (but pull the blinds and it's too dark). when sitting with folks you're liable to have sunlight stab you in the eye if you don't face in a weird direction. there's one large long table where there should be multiple small tables pushed together - rarely do large parties sit there so instead a couple of folks on laptops or talking will take up a huge space. there's one good table by the coffee shelves that's ok. they have another corner table that is accessible to folks in a wheelchair.  - omg the parking and drive-thru is terrible. never park in the drive thru areas. often the drive-thru gets backed up and then angry jerks in the drive-thru line are too rude to give space to folks backing out so they can leave. multiple times i have gotten stuck there for a period of time. it's just the dumbest set up for a drive thru. they should have taken the lane that's between them and la fitness.  - the people working here are ok. sometimes i am just not impressed with service and other times they are fine.   overall, it is a starbucks. it has stuff you probably want. i go here for convenience because the south side doesn't have a lot of coffee options. sometimes it is actually nice. but usually i come here and am fairly unhappy, but glad to have coffee on my way to work.",1625,neutral,0.7075683896545897,0.1152559989943777,0.7075683896545897,0.1771756113510326
u0ijCZYtKxXPcO9HaQvPyg,1,2017-02-07 14:13:14,2017-02,"I've come in two mornings in a row.  Different staff on the different days.  All wandering around behind the counter kind of clueless.  Don't come here unless you have a minimum of 15-20 minutes to stand in line and then wait for your coffee.  Two registers running, but one barista-- you do the math...","i've come in two mornings in a row.  different staff on the different days.  all wandering around behind the counter kind of clueless.  don't come here unless you have a minimum of 15-20 minutes to stand in line and then wait for your coffee.  two registers running, but one barista-- you do the math...",303,negative,0.7812778665548041,0.7812778665548041,0.09431215054752787,0.12440998289766786
GfMpKSFB5AjQRcti3zCC6g,1,2016-10-23 15:42:58,2016-10,"This Starbucks is the absolute slowest coffee shop I have ever been to. I have used both the drive-thru and gone in multiple times. Expect to spend at least a half hour doing either. It is not that this Starbucks is anymore crowded than most others- they are just under-staffed, don't know how to quickly make the drinks, or simply slow moving. Considering this is a business-oriented location it's quite surprising.","this starbucks is the absolute slowest coffee shop i have ever been to. i have used both the drive-thru and gone in multiple times. expect to spend at least a half hour doing either. it is not that this starbucks is anymore crowded than most others- they are just under-staffed, don't know how to quickly make the drinks, or simply slow moving. considering this is a business-oriented location it's quite surprising.",416,negative,0.8921710572459517,0.8921710572459517,0.07986689683292485,0.027962045921123443
NcX9GOl7VitN9yxWcvz3bA,2,2015-07-05 15:28:21,2015-07,"So everything about my coffee and the majority of the service was fine, except that the cashier doesn't know how to do basic math. My bill came to $11 and change. I handed her $22. She turns around and throws two dollars into the tip jar and breaks my $20 for my coffees.  Somebody better go back to math class.","so everything about my coffee and the majority of the service was fine, except that the cashier doesn't know how to do basic math. my bill came to $11 and change. i handed her $22. she turns around and throws two dollars into the tip jar and breaks my $20 for my coffees.  somebody better go back to math class.",311,negative,0.5912002277458421,0.5912002277458421,0.3195792339347241,0.08922053831943386
3i56O5sMJ87M21Gf4rlStw,5,2014-01-12 16:03:08,2014-01,I love this Starbucks.   I enjoy that they remember me and my order.   It's so nice and refreshing to walk into a place and they call you by name.   Great Hospitality!   The store always looks clean bathroom are maintained.   Great job!!,i love this starbucks.   i enjoy that they remember me and my order.   it's so nice and refreshing to walk into a place and they call you by name.   great hospitality!   the store always looks clean bathroom are maintained.   great job!!,237,positive,0.9871072404495004,0.0035344593801131495,0.009358300170386424,0.9871072404495004
5qKMUB5sCXDhH9UTK6-0eg,2,2016-09-27 00:47:39,2016-09,"Menu wise you know what you're going to get but with me, I order the same thing- hot peppermint mocha and a plain bagel, toasted WITH BUTTER. 80% of my orders are mobile orders and they still get the butter wrong and give me cream cheese. Some mornings, it is okay because I'm going back home but most morning I'm on the go and to have to return to their site for BUTTER is an inconvenience. I've ordered from other Starbucks throughout town and they never have an issue, not sure if this one is just understaffed and so busy they're unable to follow WRITTEN instructions.","menu wise you know what you're going to get but with me, i order the same thing- hot peppermint mocha and a plain bagel, toasted with butter. 80% of my orders are mobile orders and they still get the butter wrong and give me cream cheese. some mornings, it is okay because i'm going back home but most morning i'm on the go and to have to return to their site for butter is an inconvenience. i've ordered from other starbucks throughout town and they never have an issue, not sure if this one is just understaffed and so busy they're unable to follow written instructions.",572,negative,0.6795092962242028,0.6795092962242028,0.15648426319585654,0.16400644057994077
ono27PIavVOTKmxPUfjlVw,1,2021-01-01 20:17:00,2021-01,"Ordered two drinks from the Starbucks in Grand Sierra Resort. One of them still had large chucks of ice that wasn't fully blended. The other was only 2/5 filled, and when we asked why, the worker just told us we could get in line again. Unacceptable because we always order the same drink at other Starbucks without any trouble or inconvenience.  Service here is lacking, as well as the coffee. Deserves better!","ordered two drinks from the starbucks in grand sierra resort. one of them still had large chucks of ice that wasn't fully blended. the other was only 2/5 filled, and when we asked why, the worker just told us we could get in line again. unacceptable because we always order the same drink at other starbucks without any trouble or inconvenience.  service here is lacking, as well as the coffee. deserves better!",411,negative,0.8229111833117688,0.8229111833117688,0.11826261236832998,0.05882620431990117
OFApnwycpdqms2L_4fdWXA,5,2015-06-22 18:53:35,2015-06,Staff here are always friendly I ordered one of my drinks incorrectly and they gladly made me a new with a smile love to see a company that trains there staff in the customers always mentality( I paid for both drinks even when they said I didn't have to but I didn't mind because it was my mistake),staff here are always friendly i ordered one of my drinks incorrectly and they gladly made me a new with a smile love to see a company that trains there staff in the customers always mentality( i paid for both drinks even when they said i didn't have to but i didn't mind because it was my mistake),298,positive,0.7212378610846525,0.19855636389783707,0.08020577501751047,0.7212378610846525
Hs7XS_lPvwCUATi6I2DhOw,4,2015-07-21 18:53:45,2015-07,"This is a small Starbucks located in a shopping center. The staff were friendly and welcoming, also very fast and professional. I decided to go to this Starbucks because it as the closest in my travels and I was in dire need lol!   I ordered my favorite, the Carmel Macchiato. The barista had pre-made espresso. However, my drink was delicious, and not watered down as I expected since the espresso was pre-made.   If you're in the area and in need of Starbucks this place is cool to go to! It's cute, small and near other stores/restaurants! It's right next door to Qdoba!!!","this is a small starbucks located in a shopping center. the staff were friendly and welcoming, also very fast and professional. i decided to go to this starbucks because it as the closest in my travels and i was in dire need lol!   i ordered my favorite, the carmel macchiato. the barista had pre-made espresso. however, my drink was delicious, and not watered down as i expected since the espresso was pre-made.   if you're in the area and in need of starbucks this place is cool to go to! it's cute, small and near other stores/restaurants! it's right next door to qdoba!!!",575,positive,0.8102528025319762,0.02586674496859164,0.16388045249943214,0.8102528025319762
1LxfJ51Veqvkm8MEkuxiQA,1,2019-01-14 18:12:55,2019-01,"Staff is erroneous. I have never waited so long for a drink at Starbucks, even when it has been packed. To top it off, I recieved my drink nearly 5 minutes before my friend, and he ordered before I did. Drink was shamefull and goes hand in hand with the ill-founded workforce. Everyone who works there looks like they want to be anywhere else, but starbucks.","staff is erroneous. i have never waited so long for a drink at starbucks, even when it has been packed. to top it off, i recieved my drink nearly 5 minutes before my friend, and he ordered before i did. drink was shamefull and goes hand in hand with the ill-founded workforce. everyone who works there looks like they want to be anywhere else, but starbucks.",358,negative,0.798319203407195,0.798319203407195,0.11147305891866295,0.09020773767414211
Lgb6y_NN1I5nk3_9YDlurQ,2,2020-01-17 14:01:46,2020-01,"Drive-thru generally has been a positive experience. However, the baristas inside can be be sassy, rude and unprofessional. I suggest finding others alternatives. As the customer, when I check up on a mobile order 25 minutes after it's been placed (and 15 minutes after the app says it ready), it never feels good when you're shunned at the register/publicly embarrassed when all you're trying to do is get a status check.","drive-thru generally has been a positive experience. however, the baristas inside can be be sassy, rude and unprofessional. i suggest finding others alternatives. as the customer, when i check up on a mobile order 25 minutes after it's been placed (and 15 minutes after the app says it ready), it never feels good when you're shunned at the register/publicly embarrassed when all you're trying to do is get a status check.",422,negative,0.8059643779971196,0.8059643779971196,0.0699977567591424,0.1240378652437379
1sOpZZjPqECzCtpfyyuvng,5,2019-03-09 20:16:19,2019-03,I love my Starbucks!! Baristas were friendly.. The atmosphere was good.. I spilled my drink and they were happy to remake it,i love my starbucks!! baristas were friendly.. the atmosphere was good.. i spilled my drink and they were happy to remake it,124,positive,0.9567157101466274,0.009994376989653473,0.033289912863719184,0.9567157101466274
4sVsLgpMfWN4vkGRt7j3tQ,4,2017-01-26 19:14:13,2017-01,This small Starbucks has a super friendly and efficient crew. There is a nice coffee bar inside and six tables outside to enjoy the sunshine and chat with the cool local residents. www.starbucks.com,this small starbucks has a super friendly and efficient crew. there is a nice coffee bar inside and six tables outside to enjoy the sunshine and chat with the cool local residents. www.starbucks.com,198,positive,0.9113165090582332,0.011708378122088345,0.07697511281967834,0.9113165090582332
zsjJ5XC9qLKa6HWCyD7MdQ,1,2021-07-16 20:15:56,2021-07,"FYI they are currently closing at 4pm. Business hours have been a moving target, from 9pm to 7pm, then 6, then 4. Hours have not been updated online.","fyi they are currently closing at 4pm. business hours have been a moving target, from 9pm to 7pm, then 6, then 4. hours have not been updated online.",149,positive,0.5088853379857231,0.38545088477697065,0.10566377723730616,0.5088853379857231
